"","Row.names","DE_CTS","adjPval_CTS","DE_il1b","adjPval_il1b"
"136","ENSG00000008405",FALSE,0.4921441399979,FALSE,0.627465809737075
"137","ENSG00000008441",FALSE,0.995357305355411,FALSE,0.996144707736549
"138","ENSG00000008513",FALSE,0.386108281092707,TRUE,0.0416119745904173
"139","ENSG00000008517",FALSE,0.984820519742395,TRUE,7.97124246376735e-05
"140","ENSG00000008710",FALSE,0.0649914513456783,FALSE,0.768163915517666
"141","ENSG00000008735",FALSE,0.0803876689147595,FALSE,0.118801605116143
"142","ENSG00000008838",FALSE,0.71686744367859,FALSE,0.949572442868278
"143","ENSG00000008853",FALSE,0.371767450377329,FALSE,0.792417632371747
"144","ENSG00000008869",FALSE,0.17608018294926,FALSE,0.984480920615708
"145","ENSG00000008952",FALSE,0.0762192082245536,FALSE,0.426565849219982
"146","ENSG00000008988",FALSE,0.860232146392085,FALSE,0.885907522784402
"147","ENSG00000009307",FALSE,0.406625187293227,FALSE,0.644192345515715
"148","ENSG00000009335",FALSE,0.743213505283141,FALSE,0.786877316918289
"149","ENSG00000009413",FALSE,0.0946618108714975,FALSE,0.841651943684728
"150","ENSG00000009780",TRUE,0.0434531259481825,FALSE,0.222997857411208
"151","ENSG00000009830",TRUE,0.0348170040492707,FALSE,0.835327941889067
"152","ENSG00000009844",FALSE,0.965393541762465,FALSE,0.763994039438605
"153","ENSG00000009954",FALSE,0.617310765220244,FALSE,0.97425935136661
"154","ENSG00000010017",FALSE,0.42623456070972,FALSE,0.855630295471648
"155","ENSG00000010072",FALSE,0.549771317195834,FALSE,0.986874818574812
"156","ENSG00000010165",FALSE,0.351295330489574,FALSE,0.508009933021124
"157","ENSG00000010219",FALSE,0.290674186974174,FALSE,0.61804073882884
"158","ENSG00000010244",FALSE,0.675921525887145,FALSE,0.922482546934721
"159","ENSG00000010256",FALSE,0.666932517947631,FALSE,0.26342462508607
"160","ENSG00000010270",FALSE,0.289615346089154,FALSE,0.934510519584965
"161","ENSG00000010278",FALSE,0.366699455178938,FALSE,0.86642618037548
"162","ENSG00000010292",FALSE,0.611448815307025,FALSE,0.361354816421989
"163","ENSG00000010295",FALSE,0.10178234884476,FALSE,0.73845690605998
"164","ENSG00000010322",FALSE,0.635378425319256,FALSE,0.579068761540359
"165","ENSG00000010361",FALSE,0.493622009920382,FALSE,0.78243270119521
"166","ENSG00000010404",FALSE,0.364913584588897,FALSE,0.199634348156281
"167","ENSG00000010539",FALSE,0.318467986317574,FALSE,0.859408995553682
"168","ENSG00000010626",FALSE,0.861050767032991,FALSE,0.956043205473702
"169","ENSG00000010704",FALSE,0.19341258266538,FALSE,0.97425935136661
"170","ENSG00000010803",FALSE,0.898069825926429,FALSE,0.305393307018622
"171","ENSG00000010810",FALSE,0.188472100141245,FALSE,0.835302254421248
"172","ENSG00000010818",FALSE,0.603551823334366,FALSE,0.603907469238559
"173","ENSG00000011007",FALSE,0.896604688446901,FALSE,0.585809770987545
"174","ENSG00000011009",FALSE,0.632212568487035,FALSE,0.839825933237919
"175","ENSG00000011021",FALSE,0.06859106460499,FALSE,0.50372731523089
"176","ENSG00000011028",FALSE,0.122257693475351,FALSE,0.885559914046496
"177","ENSG00000011105",FALSE,0.686777237249882,FALSE,0.84553141287097
"178","ENSG00000011114",FALSE,0.304659169212068,FALSE,0.365749308160771
"179","ENSG00000011132",FALSE,0.146724730812714,TRUE,0.0450485023256489
"180","ENSG00000011143",FALSE,0.932345145572428,FALSE,0.78339934370282
"181","ENSG00000011198",FALSE,0.0640237215597973,FALSE,0.817191710632722
"182","ENSG00000011201",FALSE,0.06497302543389,FALSE,0.324476049619558
"183","ENSG00000011243",FALSE,0.793674513436977,FALSE,0.907300854898268
"184","ENSG00000011258",FALSE,0.791635616910559,FALSE,0.0587814171603181
"185","ENSG00000011260",FALSE,0.659610631642482,FALSE,0.679998422132197
"186","ENSG00000011275",FALSE,0.213636914568908,FALSE,0.526683478964273
"187","ENSG00000011295",TRUE,0.0403246657920392,FALSE,0.140929575449881
"188","ENSG00000011304",FALSE,0.0972947831352996,TRUE,0.0160445114446099
"189","ENSG00000011347",FALSE,0.0967184210788885,FALSE,0.551121345602905
"190","ENSG00000011376",FALSE,0.406884132661868,FALSE,0.898828626702608
"191","ENSG00000011405",FALSE,0.642644147814785,FALSE,0.873015190362504
"192","ENSG00000011422",FALSE,0.332963689555717,FALSE,0.665426363486825
"193","ENSG00000011426",FALSE,0.258384810174251,FALSE,0.662192637068058
"194","ENSG00000011451",FALSE,0.351480114356706,FALSE,0.269174174380684
"195","ENSG00000011454",TRUE,0.011084236209284,FALSE,0.974712072962397
"196","ENSG00000011465",FALSE,0.06859106460499,FALSE,0.896155860819064
"197","ENSG00000011478",FALSE,0.758147590616204,FALSE,0.629874463725397
"198","ENSG00000011485",FALSE,0.545575765011678,FALSE,0.150558770045424
"199","ENSG00000011523",FALSE,0.138369208875767,FALSE,0.837628965040904
"200","ENSG00000011566",TRUE,0.0122999476187132,FALSE,0.575760977475517
"201","ENSG00000011638",TRUE,0.0205951423325637,TRUE,0.0453937563532173
"202","ENSG00000012048",FALSE,0.488194794490303,FALSE,0.782483935192149
"203","ENSG00000012061",FALSE,0.434929726699919,FALSE,0.717420601895803
"204","ENSG00000012171",FALSE,0.530106791913542,FALSE,0.150558770045424
"205","ENSG00000012174",TRUE,0.00237356582886191,FALSE,0.503363702226893
"206","ENSG00000012211",FALSE,0.160073580408223,TRUE,0.0108205007053656
"207","ENSG00000012232",FALSE,0.173287403409538,FALSE,0.735034995639072
"208","ENSG00000012660",FALSE,0.137981156314668,FALSE,0.838052901261063
"209","ENSG00000012822",FALSE,0.985105308972976,FALSE,0.90517547432988
"210","ENSG00000012963",TRUE,0.0348939506713093,FALSE,0.720013006420543
"211","ENSG00000012983",FALSE,0.122385343659732,FALSE,0.777866546177895
"212","ENSG00000013016",FALSE,0.908325187169248,FALSE,0.876227364288111
"213","ENSG00000013275",FALSE,0.210609277623633,FALSE,0.397342880571322
"214","ENSG00000013288",TRUE,0.0279866149129046,FALSE,0.995768371298398
"215","ENSG00000013306",FALSE,0.724998394934906,FALSE,0.884115348834457
"216","ENSG00000013364",FALSE,0.916868811773985,TRUE,0.0358368965812263
"217","ENSG00000013374",FALSE,0.228395691312625,FALSE,0.885172631964351
"218","ENSG00000013375",FALSE,0.0519848003841482,FALSE,0.466549356354159
"219","ENSG00000013392",FALSE,0.050685763005881,FALSE,0.244093682299711
"220","ENSG00000013441",TRUE,0.0056752295869864,FALSE,0.996048228890606
"221","ENSG00000013503",FALSE,0.450758065319288,FALSE,0.873015190362504
"222","ENSG00000013523",FALSE,0.644029089602996,FALSE,0.97965493999438
"223","ENSG00000013561",FALSE,0.219556196574855,FALSE,0.910843440166659
"224","ENSG00000013563",FALSE,0.317913797139203,FALSE,0.746149099251729
"225","ENSG00000013573",FALSE,0.0628031406048581,FALSE,0.884499626671505
"226","ENSG00000013583",FALSE,0.227819046479931,FALSE,0.987076417867327
"227","ENSG00000013588",FALSE,0.427751556372746,TRUE,0.0222233232014248
"228","ENSG00000013619",FALSE,0.561641264610811,FALSE,0.500137410276632
"229","ENSG00000013810",FALSE,0.464342251550969,FALSE,0.470816289001486
"230","ENSG00000014123",TRUE,0.0168994177863031,FALSE,0.363330756220094
"231","ENSG00000014138",FALSE,0.621172441810691,FALSE,0.273164223568303
"232","ENSG00000014164",FALSE,0.870862572711029,FALSE,0.231269134323957
"233","ENSG00000014216",FALSE,0.11703437175552,FALSE,0.200045078903721
"234","ENSG00000014641",FALSE,0.757375319986772,FALSE,0.399430541493074
"235","ENSG00000014824",TRUE,0.00717539157535719,FALSE,0.115840868781419
"236","ENSG00000014914",FALSE,0.0788993100129195,FALSE,0.843639224859305
"237","ENSG00000014919",FALSE,0.743213505283141,FALSE,0.301629952715462
"238","ENSG00000015153",FALSE,0.842443109579907,FALSE,0.991849217100979
"239","ENSG00000015171",FALSE,0.705280290919884,FALSE,0.678122387750307
"240","ENSG00000015475",FALSE,0.381767031726023,TRUE,0.00514164575240997
"241","ENSG00000015532",FALSE,0.0591892731360904,FALSE,0.472392238396362
"242","ENSG00000015676",FALSE,0.279078069945573,FALSE,0.368592548599175
"243","ENSG00000016864",TRUE,0.00250495763950793,FALSE,0.110906246837449
"244","ENSG00000017260",FALSE,0.576994264171766,FALSE,0.756443503560213
"245","ENSG00000017483",FALSE,0.495527067981328,FALSE,0.254965426671926
"246","ENSG00000017797",FALSE,0.0680924037161819,FALSE,0.364622586541496
"247","ENSG00000018189",FALSE,0.088802481994348,FALSE,0.979286100397346
"248","ENSG00000018236",TRUE,0.0135692363872489,FALSE,0.743298828374366
"249","ENSG00000018408",FALSE,0.797892326401069,FALSE,0.135074843349907
"250","ENSG00000018510",FALSE,0.741314813403758,FALSE,0.0694062466206764
"251","ENSG00000018610",FALSE,0.0614239528037606,FALSE,0.663494832414516
"252","ENSG00000018699",FALSE,0.687795616154008,FALSE,0.19465612439766
"253","ENSG00000019144",FALSE,0.778662135837904,FALSE,0.530651794842527
"254","ENSG00000019485",FALSE,0.824702054744393,FALSE,0.669647465697456
"255","ENSG00000019549",FALSE,0.244455147057343,FALSE,0.896155860819064
"256","ENSG00000019991",TRUE,0.0436511996326222,FALSE,0.445002010853672
"257","ENSG00000019995",FALSE,0.460202311344497,FALSE,0.907285161948475
"258","ENSG00000020129",FALSE,0.817628241950346,FALSE,0.371577633894084
"259","ENSG00000020181",FALSE,0.132139814936269,FALSE,0.775011738498586
"260","ENSG00000020256",FALSE,0.539188796897998,FALSE,0.864475024130685
"261","ENSG00000020426",FALSE,0.581404803581678,FALSE,0.886471532277421
"262","ENSG00000020577",FALSE,0.06859106460499,FALSE,0.854057569254568
"263","ENSG00000020922",FALSE,0.545575765011678,FALSE,0.298017332866633
"264","ENSG00000021355",FALSE,0.441590546267897,FALSE,0.133363043101849
"265","ENSG00000021574",FALSE,0.960878173316397,FALSE,0.765262824157295
"266","ENSG00000021645",TRUE,0.0167231966931915,FALSE,0.846307292797027
"267","ENSG00000021762",FALSE,0.11703437175552,FALSE,0.874371364371995
"268","ENSG00000021776",FALSE,0.196002442269688,FALSE,0.37125538796322
"269","ENSG00000021826",FALSE,0.120274256358984,FALSE,0.235556629980369
"270","ENSG00000022267",FALSE,0.550177460094057,TRUE,0.0347938579552404
"271","ENSG00000022277",TRUE,0.0298186649935658,FALSE,0.752138860512996
"272","ENSG00000022556",FALSE,0.0800682362080072,FALSE,0.836165506281351
"273","ENSG00000022567",TRUE,0.013624204156316,FALSE,0.77886557637517
"274","ENSG00000022840",FALSE,0.168984214751364,FALSE,0.118966836667972
"275","ENSG00000023041",FALSE,0.164923681732672,FALSE,0.206151382931977
"276","ENSG00000023171",FALSE,0.257146436838199,FALSE,0.281920339097278
"277","ENSG00000023191",FALSE,0.831920604665832,FALSE,0.236873513541647
"278","ENSG00000023228",FALSE,0.361435859999451,FALSE,0.818553874404463
"279","ENSG00000023287",FALSE,0.404345447200449,FALSE,0.470816289001486
"280","ENSG00000023318",FALSE,0.565099613841853,FALSE,0.976115806316729
"281","ENSG00000023330",FALSE,0.974539527920903,TRUE,0.0303686262080419
"282","ENSG00000023516",FALSE,0.661892366717569,FALSE,0.977245530109184
"283","ENSG00000023572",FALSE,0.232845276633911,FALSE,0.950932739788692
"284","ENSG00000023608",FALSE,0.423922867922041,FALSE,0.463040400031975
"285","ENSG00000023697",FALSE,0.595573138107241,FALSE,0.0766070354182839
"286","ENSG00000023734",FALSE,0.127799195019452,FALSE,0.596096785136059
"287","ENSG00000023902",FALSE,0.332333696009682,FALSE,0.239268215198481
"288","ENSG00000023909",FALSE,0.0632084757560279,FALSE,0.0825440579994919
"289","ENSG00000024048",FALSE,0.0600426040672319,FALSE,0.730808480266839
"290","ENSG00000024422",FALSE,0.634094362638461,FALSE,0.808090689435379
"291","ENSG00000024862",FALSE,0.0634910322441576,FALSE,0.115364282111971
"292","ENSG00000025039",FALSE,0.0585021409222644,FALSE,0.946751604573037
"293","ENSG00000025156",FALSE,0.763575214456842,FALSE,0.659052486764321
"294","ENSG00000025293",FALSE,0.0727162619360088,FALSE,0.843639224859305
"295","ENSG00000025423",FALSE,0.262337310528689,FALSE,0.36121754856056
"296","ENSG00000025708",FALSE,0.846629193722806,TRUE,5.54736293226612e-05
"297","ENSG00000025770",FALSE,0.233913832077513,FALSE,0.919932931596979
"298","ENSG00000025772",FALSE,0.774310582865004,FALSE,0.954743441675623
"299","ENSG00000025796",FALSE,0.218229276195078,FALSE,0.129457314841732
"300","ENSG00000025800",FALSE,0.862231222572479,FALSE,0.78339934370282
"301","ENSG00000026025",FALSE,0.260670586472035,TRUE,0.00136228021718491
"302","ENSG00000026103",FALSE,0.639057579156826,FALSE,0.150118060632556
"303","ENSG00000026297",FALSE,0.560872771177482,FALSE,0.600405770639851
"304","ENSG00000026508",TRUE,0.0428766461605453,FALSE,0.101133539937349
"305","ENSG00000026559",TRUE,0.013624204156316,FALSE,0.230367798696817
"306","ENSG00000026652",FALSE,0.727011037072111,FALSE,0.471305549047733
"307","ENSG00000026950",FALSE,0.362893880897886,TRUE,0.00194661660752978
"308","ENSG00000027001",FALSE,0.239740134536203,FALSE,0.746349852324344
"309","ENSG00000027697",FALSE,0.570984283961996,TRUE,0.00263504500314677
"310","ENSG00000027847",TRUE,0.0214654532567887,FALSE,0.97693335150083
"311","ENSG00000028116",FALSE,0.903106757737474,FALSE,0.895898953557203
"312","ENSG00000028203",FALSE,0.845491699727829,FALSE,0.793522075184783
"313","ENSG00000028277",FALSE,0.62654517973427,TRUE,0.00778201618562939
"314","ENSG00000028310",FALSE,0.895513262682005,FALSE,0.922994120654502
"315","ENSG00000028528",FALSE,0.560182272498483,FALSE,0.736892323168665
"316","ENSG00000028839",FALSE,0.15496468961173,FALSE,0.780326233586328
"317","ENSG00000029153",FALSE,0.871957312124468,FALSE,0.0515686350440332
"318","ENSG00000029363",FALSE,0.202327944846152,FALSE,0.175493657180999
"319","ENSG00000029364",TRUE,0.0146079136022845,FALSE,0.97965493999438
"320","ENSG00000029639",FALSE,0.0877119286637018,FALSE,0.679998422132197
"321","ENSG00000029725",FALSE,0.294775546128119,FALSE,0.502794894851895
"322","ENSG00000029993",TRUE,0.00656802403896613,FALSE,0.556314324954282
"323","ENSG00000030066",FALSE,0.90808130433351,FALSE,0.545385919845138
"324","ENSG00000030110",FALSE,0.395156006277825,FALSE,0.927879963139864
"325","ENSG00000030582",FALSE,0.47959194225494,FALSE,0.567528621601277
"326","ENSG00000031003",FALSE,0.249599009866311,FALSE,0.322841692122552
"327","ENSG00000031081",FALSE,0.205865123080724,TRUE,0.0462953561472113
"328","ENSG00000031698",FALSE,0.261681689722068,FALSE,0.38266621515647
"329","ENSG00000031823",FALSE,0.993935934637118,FALSE,0.722844083471006
"330","ENSG00000032219",FALSE,0.933556052430043,FALSE,0.111581173647439
"331","ENSG00000032389",FALSE,0.741314813403758,FALSE,0.66118815828793
"332","ENSG00000032444",TRUE,0.0227170632722084,FALSE,0.189732620756443
"333","ENSG00000032742",FALSE,0.894183410581794,FALSE,0.395965925493242
"334","ENSG00000033011",FALSE,0.207232959660774,FALSE,0.732795349110412
"335","ENSG00000033030",TRUE,0.0290845966884688,FALSE,0.770273248956746
"336","ENSG00000033050",FALSE,0.455646081303685,FALSE,0.262198984465339
"337","ENSG00000033100",TRUE,0.00190418061088516,FALSE,0.397342880571322
"338","ENSG00000033170",TRUE,0.0332091615313256,FALSE,0.422781652108751
"339","ENSG00000033178",FALSE,0.157062842255822,FALSE,0.35639078133123
"340","ENSG00000033327",FALSE,0.902524774070058,FALSE,0.956599878033642
"341","ENSG00000033627",TRUE,0.00869999578797742,FALSE,0.424400767437698
"342","ENSG00000033800",FALSE,0.641250047970407,FALSE,0.757551194869428
"343","ENSG00000033867",FALSE,0.67959321753967,FALSE,0.470816289001486
"344","ENSG00000034053",FALSE,0.526155733051904,FALSE,0.547743112485903
"345","ENSG00000034152",FALSE,0.911831407240028,FALSE,0.184612117916173
"346","ENSG00000034510",FALSE,0.987862513888436,FALSE,0.977022865423166
"347","ENSG00000034533",FALSE,0.162905670908561,FALSE,0.620180503213056
"348","ENSG00000034677",FALSE,0.441590546267897,FALSE,0.410972374647321
"349","ENSG00000034693",FALSE,0.162845923278979,FALSE,0.582024000149826
"350","ENSG00000034713",FALSE,0.766303898010615,FALSE,0.858771386954654
"351","ENSG00000035115",FALSE,0.135649501934329,FALSE,0.063418433421576
"352","ENSG00000035141",FALSE,0.366716140717338,FALSE,0.918628965535707
"353","ENSG00000035403",FALSE,0.334060288920468,FALSE,0.677212993448245
"354","ENSG00000035681",FALSE,0.114108575086788,FALSE,0.620631366862966
"355","ENSG00000035687",FALSE,0.202644687132521,FALSE,0.370670347453838
"356","ENSG00000035862",FALSE,0.249599009866311,TRUE,0.0371832586506601
"357","ENSG00000035928",FALSE,0.252315244585623,FALSE,0.565091065065805
"358","ENSG00000036054",FALSE,0.273883658177161,FALSE,0.368535407887201
"359","ENSG00000036257",FALSE,0.218275907020123,FALSE,0.397342880571322
"360","ENSG00000036549",FALSE,0.712146273817126,FALSE,0.410031563755978
"361","ENSG00000037042",FALSE,0.085728651946079,FALSE,0.94281503977518
"362","ENSG00000037241",FALSE,0.420825407011801,FALSE,0.647983734681877
"363","ENSG00000037474",FALSE,0.568747325975633,FALSE,0.567664193053213
