logFC logCPM LR PValue
KCNAB2 0.0996463552388571 3.42262153357689 0.89248974856821 0.344803500365341
CHD5 -0.13903946939896 -0.441485717257069 0.561832442059654 0.453522864658718
LOC103876127 -0.382096241892906 -1.92533950132343 0.732905927920228 0.391942882798754
RPL22 -0.0809263126347773 8.08653564129195 3.39182954844796 0.0655202100746737
RNF207 0.093145093333462 4.0281622157557 0.375918082053545 0.539795946672361
ICMT 0.128298686221217 4.7537696463761 6.24093385877632 0.012483063700661
GPR153 0.21319315541021 2.16131868329753 3.59752831423157 0.0578655446956857
ACOT7 0.0837089517608531 3.56327729945618 1.27664172606171 0.258524384526834
HES2 -0.644514412940776 1.54947602263365 7.18233401917018 0.00736248676485724
ESPN -2.04092779513054 3.94874262429363 33.4279323432459 7.3954155405209e-09
TNFRSF25 -0.130429792429164 3.31210644138305 1.40474241186473 0.235931147395586
PLEKHG5 -0.128155849892 4.31367634685771 1.77985350870125 0.182167315753401
NOL9 -0.0214226367578655 2.29464443317521 0.0422038387279144 0.837231707859808
TAS1R1 0.0998721573198702 -1.04505715377633 0.414134679991207 0.519878330230079
ZBTB48 -0.0968178277369555 4.55895134818754 2.5489766389843 0.110365721014588
KLHL21 0.296770013798173 5.71413144538266 11.9476032593087 0.000547177234112811
PHF13 0.102029491321382 3.88068558652414 3.61891174487613 0.0571262295397199
THAP3 -0.0476483031678087 3.8026371435756 0.860521039673301 0.353592923418775
DNAJC11 0.136685055541309 5.76959451472554 10.296333303995 0.00133294807098322
CAMTA1 0.022332988416072 3.03572304188312 0.103484655999978 0.74768731893392
LOC108585018 -0.0364799942813532 3.52693160030953 0.247934337774723 0.618533343981594
VAMP3 -0.0603814852628554 6.68713878616938 0.850177106103729 0.35650224014339
PER3 -0.0502666799278867 5.56680429903084 0.390019113333665 0.532289355137026
TNFRSF9 0.240725289512838 -1.14384754731242 1.70306654983267 0.191887427098953
PARK7 -0.0242931768376101 6.99624730340933 0.175113256611041 0.675606908843251
ERRFI1 -0.668285075930248 7.53820327315398 18.9397325105067 1.34913388460536e-05
LOC103877464 -0.408382800015769 -1.94796264832861 1.71989880386332 0.189706071645753
LOC110742806 -2.87532678623713 1.40163124726551 31.6927362435188 1.80596397181075e-08
LOC103877483 -3.16324691395127 1.02329986691686 62.6645323902549 2.45089821652602e-15
LOC103877559 -2.21913681191944 0.844050145301347 29.5059338905189 5.57457683083539e-08
SLC45A1 -0.108711021072917 0.84032239794418 1.35810675013909 0.243865867956273
RERE 0.140561411430472 7.38325229069065 6.69194449284066 0.00968495121918085
LOC116274123 -0.00572793792085109 3.29210783661536 0.00257130998022603 0.959558133287949
ENO1 -0.0778932674979324 6.69554084507287 1.32355354268105 0.249955295329516
CA6 -0.423902975740602 -1.04924671324167 2.90011765568988 0.0885730874116414
SLC2A5 0.127638824919892 5.87336832799577 0.371843622182382 0.542001047193709
GPR157 0.0718151378833733 7.06303222604563 0.13901174908051 0.709265450536697
H6PD 0.020364876893697 7.51340884902441 0.0585527449519532 0.808798182911981
SPSB1 -0.00853045649833003 3.95173357819178 0.0110424290025435 0.916309978422541
LOC103878191 -0.00446630425118772 3.90597348224752 0.00351737202873892 0.952707238042129
LOC103878268 -0.63390273449428 0.393278164350404 14.6836693263223 0.000127143145910775
LOC103878296 -0.0630120969872811 -0.151322911090979 0.166205111808381 0.683506704997581
SLC25A33 -0.215123250238672 4.48483787364834 4.96729977911787 0.0258309434398266
TMEM201 0.0582240355054038 4.1742548379975 0.425524653135142 0.51419314364034
PIK3CD -0.00731222070501105 3.32870430045439 0.00401606841057855 0.949469918627989
CLSTN1 0.0464651451809621 6.62727116268349 0.317189467707635 0.573301587583645
CTNNBIP1 0.054838042447757 5.04629285926293 0.665799141351101 0.414520062766738
LZIC 0.0282755224443908 4.16048490045797 0.296905872252864 0.585828694582011
NMNAT1 0.209874953812153 2.87821510229365 3.53832861435728 0.0599658583594263
RBP7 0.0160897834816038 5.0040078900865 0.00884411463914603 0.925074877420844
UBE4B -0.00364621129104492 6.03304332415084 0.00633181896273527 0.936577086714344
KIF1B 0.0297659775718612 7.74346586473109 0.151825875018176 0.69679655783013
PGD -0.293331017120673 5.93059752383482 9.07383667437057 0.00259292474690374
CENPS -0.0320868511646258 1.61965922079755 0.168930722352229 0.68106386205709
DFFA 0.0356639321150393 4.34432160546818 0.293668615199635 0.587879130014303
CORT -0.126354622639426 0.205926913674718 0.785146868198467 0.375571652098187
PEX14 0.00991558706631854 4.94409932941119 0.0515039774070374 0.82046660517104
LOC103878866 -0.05419519378787 2.36679978335245 0.105792425308209 0.744986212247996
CASZ1 0.0777579144267124 3.96595441925728 0.261263835632917 0.609253209407218
C1H1orf127 0.155611597291677 1.27709240343277 0.408146461869819 0.522911790418176
TARDBP -0.0488742871175792 7.29368458753149 2.75560283781505 0.0969142805784855
MASP2 -2.75623461337317 7.78216823664442 23.7973833641568 1.07027858752749e-06
SRM -0.0545845411420201 5.5234575513006 0.829140677224473 0.362521128874079
EXOSC10 0.0346132313578594 5.42777949214265 1.18312831121676 0.276720052569014
MTOR 0.0074099887930851 6.21389175809371 0.0211093638160378 0.884481421506196
ANGPTL7 1.10242225407016 3.34617525260667 8.63606228345384 0.0032957300851705
UBIAD1 0.101397676828832 3.77669057986349 1.97175009832085 0.160262221380139
FBXO2 -0.802913368705721 0.495973992263436 18.0885976414535 2.10860378228031e-05
FBXO44 -0.135284194876725 3.95695081648249 3.04488993153268 0.0809916060063752
FBXO6 0.016722624629356 3.15939722239256 0.116632421221027 0.732715996105107
MAD2L2 -0.0789895220578983 4.59825474349256 2.06152953359708 0.151058477418694
AGTRAP -0.274950523058535 5.01673686795758 17.5233947608939 2.8379409851615e-05
C1H1orf167 -0.135912218678088 0.906883830004128 0.41594178144544 0.518968994017755
MTHFR 0.0232083470634845 3.91420557559081 0.112872049239684 0.736897744703219
CLCN6 -0.00205076310685812 4.83718670128788 0.0014613546078408 0.969506161065801
KIAA2013 0.087975794894144 6.21322045757068 5.46033424198021 0.0194529253615493
PLOD1 0.0418788403260111 6.03455873213882 1.01960938068407 0.312611683061714
MFN2 0.0743702658547294 8.00391325848564 0.705138647446006 0.401062402477553
MIIP -0.287302437932256 3.58143527737072 10.3794789275915 0.00127423651625922
TNFRSF8 -0.141207248563631 -0.979458905462536 0.255172389567406 0.613456358431136
TNFRSF1B 0.121615431238157 5.79101549950352 3.89280267245795 0.0484934352633884
VPS13D 0.0448446532061509 6.03720095639867 1.41363094191593 0.234454570215148
DHRS3 0.0471903501824665 7.19828094023275 0.590657825570247 0.442164854339829
LRRC38 -0.110905646422163 4.22461986923304 0.141570802930687 0.706724388532337
PDPN 0.118914093826176 4.28041231551406 0.338409720603181 0.560748602744184
PRDM2 0.0261605635515512 4.89019985853787 0.226572183237693 0.634077234178711
KAZN -0.35508227334513 3.67413328018693 10.4831176197284 0.00120470296446843
TMEM51 -0.133479430669665 2.95924665456409 1.83683242485148 0.175322660632394
FHAD1 -0.668500383757333 1.57082517057704 12.9089907026761 0.000327007577236619
EFHD2 -0.371039872636976 3.11579380562962 7.92692633176694 0.00487044633292032
LOC101027045 -0.957908294733711 -1.25172384806119 4.61117222324611 0.0317643129407612
CASP9 0.0122622424485704 4.42712452872581 0.03279018498813 0.856304309021325
DNAJC16 0.0208341600655165 3.50035230680055 0.129599657333188 0.718847489471937
AGMAT -0.0260635199490416 6.90341534075225 0.0392032175323038 0.843046609698487
DDI2 0.103911318940759 6.59056326989471 2.98501427652815 0.0840385462284988
PLEKHM2 0.0477229137344107 7.47399079231984 0.555158585847096 0.456217525852249
SLC25A34 0.213262558287874 5.04971624921115 2.91886381055065 0.0875494900971276
TMEM82 -0.781632400522142 4.75492134146457 11.9728140071282 0.000539823574441143
FBLIM1 -0.111399164522967 3.69713534863277 1.39363191318523 0.237792712770637
SPEN 0.00860322823094307 6.07510534185852 0.0431336162581601 0.835473883405079
ZBTB17 0.035963119823485 4.53106220641527 0.774632797510208 0.37878766404131
HSPB7 0.300120819512889 8.72960291417482 0.515582877569386 0.472732007105877
FAM131C 0.119596545050993 0.241287581822937 0.266653235507761 0.605585697471414
EPHA2 -0.208053894305184 4.32790305920522 5.08721190904015 0.0241029121593264
ARHGEF19 -0.164923876493756 3.00995659865628 3.98796741260264 0.045826314125794
LOC110742925 -0.107442857201232 0.134255667539983 0.275091003276771 0.59993694923776
CPLANE2 0.00838164934616765 1.36671027122036 0.0089972776301579 0.924430809821863
FBXO42 0.101095106247458 4.90191583835997 5.35568632607095 0.0206548032000116
SZRD1 0.167099317028488 6.9474111944395 14.5440622716224 0.000136919472645701
NECAP2 -0.160364613615418 5.26732598388829 8.48850216411552 0.00357397925041239
LOC100998646 -0.0550952992665145 2.95876160219836 0.423119016889586 0.515384804305569
MFAP2 0.0476323668932265 4.01131799256371 0.174246135746046 0.676365377521928
ATP13A2 0.0543418161049986 5.70211503313728 1.05307687370174 0.304799517971267
SDHB -0.00986285105468594 7.27378574255078 0.0231950408545458 0.87895097002088
PADI2 0.16843269481097 9.07776418306761 0.554592153749581 0.456447389641916
PADI4 -0.163158373181115 0.132583678723268 0.323025025743618 0.569795361412869
RCC2 -0.0658700625426336 5.30404749513178 1.42700265248152 0.232254230696483
ARHGEF10L 0.0607382489803263 6.46238477421807 1.31876476293536 0.250813857470029
LOC110742975 0.245590417702188 -0.929575262485941 2.45483334330152 0.117163603577942
ACTL8 0.782379998867025 -1.98934564152298 11.2426528830402 0.000799388165493151
KLHDC7A -0.614422187959182 1.60598970675475 3.59310182086313 0.0580198528289997
ALDH4A1 -0.259380594769206 7.39865846782019 5.33885958481056 0.020855112093218
IFFO2 0.0134870953414678 3.45825223385161 0.0218630640260358 0.882451963702654
UBR4 0.0120689199923095 6.91853012073185 0.0831809310685685 0.773032113831622
EMC1 0.0766439597001306 5.52652323270315 3.10756642748942 0.0779293182424516
MRTO4 -0.0083448933694147 4.3447240049052 0.0251698804175362 0.873944489512245
LOC101009567 -2.63184578608564 7.62808833334178 15.623158858066 7.73020226181382e-05
LOC101009235 -2.91424970897387 7.2624364421557 32.0148077528962 1.53001852056659e-08
LOC101010515 0.00591064131404092 5.53712412110495 0.00546247981128545 0.941083119984532
SLC66A1 0.0112203441285792 3.08100971325156 0.0223831078354237 0.881072434850113
CAPZB 0.00981375034144125 7.4517324180006 0.0428409687578437 0.836025009422866
MICOS10 -0.0160817863045249 4.46928792965567 0.0346707499152785 0.852287271363691
LOC103882066 -0.019075765050905 -1.51158049766451 0.00962339458396855 0.921853759357572
NBL1 0.113330402899292 5.74160524014711 0.74828672471881 0.387019206544388
TMCO4 0.131788166520883 3.12905073197939 3.62011211572991 0.0570850260989871
RNF186 -0.976359531807098 -0.158291201828748 7.7834613990218 0.0052726676062584
PLA2G5 0.0684576226300573 3.00773280405213 0.0989522736074377 0.753090587733673
PLA2G2D 0.285316426524436 3.01064547106427 0.827287362252036 0.363058091109632
PLA2G2F 0.618032934498692 -0.0348533324195063 6.97354478037767 0.00827234654204532
CAMK2N1 -0.255972074263708 5.03534704750894 5.33228549493742 0.0209339165213642
MUL1 0.11775893739122 4.2872981387741 6.91381170273888 0.00855324631359887
FAM43B 0.52616702457205 0.0706626035457547 7.61982459166109 0.00577301029289432
CDA 0.153238155786366 4.5635943931113 2.83623129915202 0.0921601363522169
PINK1 0.0231602524363747 9.01423354690797 0.0678671925859362 0.794467838081708
DDOST -0.0256763596928436 7.42089793689317 0.277357995221507 0.598438132055531
KIF17 -0.1337408498838 3.48200197933883 2.29312321881787 0.129948200869111
SH2D5 -0.291266305856845 -0.645809844252772 1.70620158428039 0.191478938105369
HP1BP3 0.0882653877068215 6.07602496010382 5.49489196689535 0.0190721061277426
EIF4G3 0.0912228324103597 6.74583145177112 1.29238067003848 0.255609686624429
ECE1 -0.121354963706366 5.3150594573303 0.705174820239108 0.401050323603795
LOC108584302 -0.384445037730103 0.909982847321798 7.10794621303876 0.00767429852441698
ALPL -1.71301083514029 6.46382946316102 82.9468419268969 8.42899114064779e-20
RAP1GAP -0.296069787638317 0.638430363165276 1.15672220333272 0.282146365309705
USP48 0.0480162926311448 5.51052360423061 2.90450057517126 0.088332610444437
HSPG2 0.0833477271595123 8.30958145256937 0.524405826803843 0.468968308761938
LOC103882153 -0.201233558322969 -1.26789716881853 0.497364736533541 0.480660328265532
LOC103882166 -0.110375989670954 1.84383107710983 1.19580318762496 0.274162102206175
CDC42 0.0558432137532973 6.17734879053998 2.87849285176958 0.0897700076391922
WNT4 -0.0788376802618162 3.0114800225688 0.0902298791087333 0.76388511514048
ZBTB40 -0.0565834113946266 5.30902436378803 1.3001279159763 0.254189859604087
EPHA8 -0.482126675114153 -1.65619610487955 1.93214248324148 0.164524236952032
C1QA -0.264402941609181 5.67230988122744 2.45563892143946 0.117103510650835
C1QC -0.0898150967653169 6.04237221780506 0.281412408507208 0.595776965102071
C1QB -0.148992917330095 6.31677331068262 0.761873572635523 0.382742828173827
EPHB2 0.32266383201867 1.54556877297873 3.37541233930096 0.0661760182882366
KDM1A 0.0379700777839099 5.39355969955628 1.41933284469104 0.233513244767361
LUZP1 -0.245837548225266 3.53160263818106 13.9369940872375 0.000189041044690195
LOC103882269 -0.0151974398208485 2.32438004226435 0.0290164376643816 0.8647410887201
HNRNPR 0.0982907175502337 5.68887849599033 1.54641166309057 0.213665959346159
ZNF436 0.163076552901873 4.57619193429717 5.84113873022915 0.0156556912785636
TCEA3 0.0119129676763486 7.36425293796421 0.0185250955390757 0.891736751648015
ASAP3 -0.0567268959795871 5.19897433311639 0.384666452396573 0.53511635013201
E2F2 0.505441581852829 -1.17716386938942 3.64386996400094 0.0562759814444875
ID3 -0.273431632269513 5.72900437200269 11.3846548182385 0.000740533126993439
MDS2 -0.199150905181466 -0.255678231071612 1.64813922442875 0.199212381913636
RPL11 -0.101424008366668 8.58030319006789 3.44509067066173 0.0634399407015275
ELOA 0.0413338158508501 6.81329718951911 0.547726092051334 0.459248303019549
PITHD1 0.0690598955231514 5.57009212196429 2.49015235448144 0.114560634211374
LYPLA2 -0.0126291873356092 5.52612708426167 0.0868911231630705 0.768167291214931
GALE -0.104324971800405 4.28311431919318 1.09905548135822 0.294473480122159
HMGCL -0.145696586817906 6.72539453924245 4.79078508626219 0.028612382271064
FUCA1 -0.210110499816382 6.62772069287495 6.26130214142319 0.0123403468593506
PNRC2 0.0418273874805339 6.58399348990391 0.783966793536194 0.375930692275145
SRSF10 0.0429609570694284 4.9206958154411 1.11681770270536 0.290604718166417
MYOM3 0.750640909727495 6.60928118728808 6.67294898967305 0.00978870895178207
IL22RA1 -2.41569650283594 2.60636318331989 51.4793130723241 7.23555216842456e-13
IFNLR1 -0.826648852968138 3.49719614512982 16.5844876332637 4.65300542362646e-05
LOC108585577 -0.105623336879357 3.22492351203965 0.912225261341462 0.339524680037234
GRHL3 -0.109364303580392 1.37499916364985 0.558053458174982 0.455045598718629
STPG1 -0.107013451206311 -0.292862619441379 0.226364390763592 0.634232780316485
NIPAL3 -0.1953884000404 4.37878925343678 4.38149318337855 0.0363311567640143
LOC100999502 0.332482647163246 -1.25760410116331 2.62161658820241 0.105416994714077
NCMAP -0.178076352684379 2.95607260636058 0.550384189580882 0.45816075697284
SRRM1 -0.0722009308249385 6.35177673324473 3.21363161645309 0.0730272284599671
CLIC4 -0.255639761922221 6.92489874266746 14.3221139224551 0.000154044607846033
RUNX3 0.112566358380348 1.95755852189522 0.627018879500724 0.4284509216008
SYF2 -0.00612973684537226 5.0290553708821 0.0243114982699808 0.876094938197244
RSRP1 -0.00661347149587547 7.16117259805544 0.00807707498415766 0.928388495930902
LOC103882495 0.0487432309372622 1.92351570184937 0.514712590730085 0.47310589700384
TMEM50A 0.0504949378713859 5.62244394502788 1.86813624351117 0.171688690565969
LOC101000761 -0.291500808725452 -1.64327978433863 1.46949303059262 0.225425699083619
MACO1 -0.054544236405678 5.1262881923024 0.883005892515769 0.347379709374345
LDLRAP1 -0.002933856752225 5.65613742915454 0.00218158114660127 0.962746433019037
MAN1C1 -0.540507575077837 5.3967850020797 22.4240241056296 2.18622235862619e-06
SELENON 0.0615780310254794 6.14776282539512 0.844256841846232 0.358182143126338
MTFR1L 0.0434626030495416 6.60179109717326 1.02133650253779 0.312202196651225
PAQR7 0.0522778103843973 3.80487871915807 0.443191029610375 0.505586288863922
STMN1 0.532838598911033 3.50861657865779 21.4500645500045 3.63163796236003e-06
PAFAH2 0.072436435556169 3.37410600890731 1.40888799665248 0.235241079842907
EXTL1 1.04148946367369 0.520712600451926 9.56426340128337 0.00198401792400678
TRIM63 -0.00547027200762905 6.88876124192993 0.000390916944638775 0.984225557674083
PDIK1L 0.0536045293527908 0.826576561441692 0.157129144499322 0.691813515935253
FAM110D -0.0379299085963676 1.45207043630848 0.101068497347001 0.750551143850126
ZNF593 -0.202258118282274 3.95454736628511 3.71171111499689 0.0540319730841199
CNKSR1 0.0521984918060554 5.05279525658842 0.0871123543838621 0.767880807182458
CATSPER4 0.0345486748666584 1.37119937417477 0.0234457118341425 0.878303702248357
CEP85 0.0854847661117406 5.96354098288986 1.30595438626506 0.253128444151083
SH3BGRL3 -0.0382210442869306 5.62999436554721 0.201589284270085 0.653441068244095
UBXN11 -0.20780856788429 0.962022207214324 2.11414378176676 0.145943657531124
CD52 -0.162534448767991 4.50032645969402 1.91736779301078 0.166147123841243
CRYBG2 -0.736241617958233 1.91230582553502 8.00268122974376 0.00467081358471015
ZNF683 -0.108619998647309 0.736248017305415 0.304597906239678 0.581014201564014
DHDDS -0.100292230316001 4.65966343101862 2.11410314306329 0.145947531968626
HMGN2 -0.0698397894683761 5.58082749359042 2.18958855772871 0.138946427103228
RPS6KA1 -0.253903138071698 3.91370362713408 4.106164195612 0.0427271653488472
ARID1A 0.054470171611707 6.01612324967359 1.48262668335224 0.223364005127858
PIGV -0.0632627086063694 3.71963187322543 0.84718256172016 0.357350601151622
ZDHHC18 -0.00557105829593098 1.42823648756928 0.00502468337981554 0.943489280739475
GPN2 0.121075658012244 2.98745182306114 5.38836655571492 0.0202714381588706
GPATCH3 0.0404153400986181 3.17159883151511 1.15588155531862 0.282321310051837
NR0B2 -3.18433875737922 5.34791670041293 30.0450376615054 4.22127371271155e-08
NUDC -0.0761655490737707 6.76639999369213 2.49800655814192 0.113990502435895
KDF1 -1.90089113380989 0.48950461736819 25.1312333175472 5.35583292322617e-07
TRNP1 -0.484279891981529 2.71662552267266 15.3362674604764 8.99725348462733e-05
TENT5B -0.0872959381048995 2.04671418689706 0.29379593672752 0.587798210564344
SLC9A1 -0.00734741706928608 1.6843982669858 0.00328752230939244 0.954276811402857
WDTC1 0.0779685785895233 6.85877926278678 1.41772120584216 0.233778845826408
TMEM222 0.0448754439770978 5.18245488294751 1.36034989118775 0.243476851606161
SYTL1 -0.28826714395263 1.52902375515563 2.54613661026463 0.110564319560574
MAP3K6 -0.286240147455097 5.6160711383215 5.7098932912138 0.016869564801584
FCN3 -0.432948977233259 3.59409964412583 9.35066287361133 0.00222904833112679
CD164L2 -1.83805747850234 -0.720388285144279 25.1977524927943 5.17424610094465e-07
WASF2 0.0115386011747092 6.49415495251853 0.0596046714727549 0.807121867747279
AHDC1 0.192361973045552 5.51614035158857 6.80688456041105 0.00908070612849406
FGR 0.0368287168614078 3.8383275757653 0.10712892899096 0.743436788278991
IFI6 -0.856133381696202 7.8012448400763 25.846392726216 3.69694951657029e-07
FAM76A -0.0162442196771281 3.92220920875113 0.0952691364034877 0.757582465592904
STX12 -0.0893484454745879 5.08667156219216 4.06201331795171 0.0438581792393561
PPP1R8 0.0757383585647188 4.54561455204697 8.52511308062344 0.00350278985622191
THEMIS2 -0.00702227307779251 2.36543761334257 0.00276600740551203 0.958056317488418
RPA2 0.00537017543946713 4.82556787333646 0.0100358385249137 0.920202192014965
XKR8 -0.0388380917746523 2.64472580624158 0.297655021903211 0.585356259705298
EYA3 0.00618425650187903 4.36118073321608 0.0356936031370765 0.850149633836355
PTAFR 0.0728796583523461 2.19172401979497 0.257958064949548 0.611526474669721
DNAJC8 0.00500061141762332 4.97289470567186 0.0215699771491131 0.883236834449517
ATP5IF1 -0.135950314566374 7.3003031562895 2.60948150215063 0.106226488839019
SESN2 -0.0546004930751022 4.28909339254543 0.55584068421939 0.455940965444357
LOC101012887 0.0738870469173676 4.37686527055142 1.37035762813298 0.24175044775555
LOC103882919 -0.0551655152359484 2.76457157073815 0.375241713324158 0.540160857151641
LOC116272086 0.0259704260551166 -1.20957688316648 0.0261448845471932 0.87154698817721
LOC116272087 -0.00814872229197279 -1.22365756990348 0.00267320688590189 0.958765295334299
RCC1 0.150768699279121 4.11452407824252 7.43198917150499 0.00640744756608059
TRNAU1AP -0.000783921635499761 3.38994678006428 0.000180482341477273 0.989281244706234
LOC101013261 0.0954000024228208 2.40364727933656 1.13710088431947 0.286265759730788
LOC116272422 -0.0932270786702747 -0.971090758456375 0.294247805922282 0.587511207202784
LOC116272308 -0.171971680353182 -1.17856740754263 1.1273845980686 0.288333897128337
RAB42 0.290588903183714 1.60773169963014 5.91360773559734 0.0150243717031797
TAF12 0.00879696169106323 4.31288613532053 0.0436925107932211 0.834426742799236
LOC103882972 0.0489399929622878 0.277477350619406 0.0885926159639894 0.765974035597501
GMEB1 0.0462008414341079 2.5340498348844 0.514354036277609 0.473260077328736
YTHDF2 0.108854849682512 5.29918283315723 11.1808557146096 0.000826456473769223
EPB41 -0.0432724169086784 5.87774473026893 0.887131049040761 0.346255952316924
